label,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
not fallen,0.39728168,0.29077682,0.0,0.0,0.3894253,0.2767864,0.0,0.0,0.3528174,0.28913194,0.37510946,0.37777796,0.32708398,0.3901523,0.4213302,0.46137854,0.38077798,0.51169723,0.47423822,0.37595597,0.45127115,0.47152412,0.38736966,0.6469688,0.34997615,0.6573867,0.4024101,0.8465194,0.3386282,0.8609969,0.39310345,0.98429745,0.33311588,0.9907618
not fallen,0.23865877,0.38103667,0.24499224,0.32204038,0.18757072,0.36219755,0.29745826,0.28190455,0.15126629,0.37192392,0.46128494,0.46838078,0.14298092,0.5284145,0.57617277,0.7191367,0.034385253,0.6801695,0.7139295,0.93148345,0.17776275,0.5388161,0.61125153,0.93485135,0.3958945,0.9825434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fall,0.0,0.0,0.0,0.0,0.0,0.0,0.78748226,0.6410988,0.0,0.0,0.74184394,0.660459,0.7534575,0.6811231,0.71042305,0.5244191,0.0,0.0,0.7101193,0.46161595,0.0,0.0,0.56255263,0.76616895,0.5691685,0.76061577,0.4066874,0.6824136,0.44083524,0.71793264,0.2635848,0.8003065,0.31573504,0.8304764
fall,0.31495342,0.9184136,0.0,0.0,0.0,0.0,0.28074375,0.9481536,0.0,0.0,0.3306552,0.9533894,0.40569493,0.9877137,0.3664851,0.8841313,0.5051408,0.9194586,0.31647354,0.7844549,0.3824321,0.7950301,0.49238083,0.8540379,0.5371608,0.86681765,0.5007353,0.74542916,0.5118127,0.73777014,0.5492036,0.67884886,0.5537263,0.649628
not fallen,0.5199559,0.19051161,0.5464512,0.15246783,0.48238128,0.16616254,0.5971793,0.16027784,0.44766432,0.19094029,0.66622305,0.3434052,0.40048376,0.3691271,0.66998875,0.57195103,0.38113907,0.62165153,0.6574193,0.7133887,0.5847415,0.7445791,0.64333403,0.75434834,0.46105117,0.77514344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
not fallen,0.9269673,0.31249687,0.9291399,0.3028394,0.91748327,0.30412188,0.0,0.0,0.8967275,0.30681786,0.90531415,0.3544375,0.8846752,0.34642515,0.91261226,0.42068234,0.9155294,0.4168915,0.9478819,0.45457444,0.97451544,0.44385815,0.88681996,0.46169105,0.8677031,0.4610613,0.9650251,0.5094247,0.9305178,0.48703298,0.99176544,0.61699533,0.92890596,0.5763411
not fallen,0.5184076,0.26322865,0.55863917,0.22400478,0.49765167,0.21161237,0.65538305,0.19875078,0.0,0.0,0.7434582,0.39673877,0.4862871,0.3387687,0.67991024,0.7848171,0.41621968,0.6283552,0.44288072,0.8069027,0.35852465,0.7522956,0.6654522,0.84619945,0.48008904,0.79051685,0.5006546,0.88544124,0.21958046,0.8349558,0.0,0.0,0.0,0.0
fall,0.0,0.0,0.0,0.0,0.0,0.0,0.33325252,0.90183115,0.4136539,0.90421546,0.26421675,0.8737011,0.4603407,0.88128275,0.22197412,0.8750779,0.5467388,0.88847727,0.23243837,0.9419468,0.54011583,0.93384886,0.23718296,0.7195666,0.38108537,0.7243449,0.22910307,0.57259506,0.40014845,0.5840939,0.23684864,0.5076401,0.43043843,0.5300131
fall,0.30891702,0.93142,0.30975527,0.9109877,0.29373556,0.9297968,0.33485794,0.8819297,0.0,0.0,0.386373,0.8861818,0.3219592,0.953846,0.48319766,0.9151209,0.32203588,1.0,0.52708274,0.9756279,0.0,0.0,0.5023554,0.9105056,0.46380368,0.94955647,0.58480257,0.9283312,0.5422768,0.9562869,0.6932325,0.92593735,0.0,0.0
fall,0.31822497,0.87303114,0.31014743,0.8686541,0.0,0.0,0.30897006,0.8667517,0.0,0.0,0.35559508,0.8542593,0.33810303,0.9029541,0.46607366,0.8451834,0.41389322,0.8996688,0.45368615,0.9326979,0.4143115,0.9285162,0.48991403,0.8355328,0.47908399,0.86617273,0.5228576,0.9056962,0.5306275,0.94025165,0.6499675,0.89690363,0.6396234,0.9055687
fall,0.0,0.0,0.0,0.0,0.0,0.0,0.37181604,0.42495108,0.0,0.0,0.38597953,0.43201318,0.4341825,0.40878573,0.42528757,0.5681154,0.4701779,0.53373,0.41974884,0.64783376,0.4253796,0.635215,0.58206666,0.4679651,0.62219787,0.46739435,0.5389255,0.64263624,0.6135793,0.626444,0.68513495,0.6276508,0.7696706,0.6034101
fall,0.82941216,0.40241885,0.8538252,0.40152177,0.0,0.0,0.90849286,0.4073639,0.0,0.0,0.89510196,0.47607455,0.8792251,0.33671093,0.8230049,0.5555176,0.81890315,0.29623947,0.73302454,0.5202783,0.7289718,0.34509712,0.7748732,0.47078472,0.7709462,0.38739556,0.65248173,0.49517462,0.6703679,0.37102082,0.6348245,0.47102514,0.65391755,0.39509284
not fallen,0.50353426,0.19391549,0.5150389,0.18242502,0.49505568,0.18241034,0.5326523,0.18864742,0.0,0.0,0.5574952,0.26429406,0.46195936,0.26385507,0.56317896,0.3582209,0.45300898,0.35414258,0.5017889,0.354357,0.48244554,0.36646643,0.5417742,0.45897213,0.47534576,0.45731696,0.5443437,0.6146166,0.47292182,0.61230826,0.5485551,0.77446026,0.46918178,0.76928484
not fallen,0.83570236,0.2468483,0.83931124,0.24212289,0.8315283,0.24271922,0.0,0.0,0.0,0.0,0.8581152,0.27209803,0.8185283,0.2750538,0.86842173,0.30685654,0.81257975,0.3157543,0.8700755,0.34029588,0.81038755,0.35600063,0.85219145,0.35020122,0.82744926,0.3511772,0.84711,0.4144473,0.8336164,0.41460815,0.8440332,0.47124624,0.8360099,0.47188506
not fallen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6853984,0.22715752,0.64180917,0.2684904,0.70604247,0.26809186,0.62649417,0.331771,0.72683245,0.3297151,0.0,0.0,0.0,0.0,0.6556573,0.38739085,0.6971308,0.38849497,0.6658218,0.47911522,0.68637735,0.48422584,0.6753789,0.56696266,0.68083096,0.5778226
fall,0.598304,0.34752917,0.6132355,0.3241849,0.5832525,0.3203474,0.0,0.0,0.5358697,0.30529663,0.6265449,0.45983702,0.46120128,0.4608612,0.6541499,0.6511413,0.428545,0.68205225,0.6586108,0.78027713,0.46976003,0.8397388,0.61163586,0.7885313,0.5042779,0.79518855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
not fallen,0.50414115,0.19425894,0.5136841,0.182301,0.49530578,0.1819328,0.52936494,0.1915365,0.48385662,0.1912407,0.55265594,0.26623094,0.4612742,0.2679704,0.55805093,0.36139467,0.45800352,0.3640641,0.49206385,0.35031748,0.51843774,0.3516698,0.53873825,0.46381733,0.47427335,0.46382022,0.54725015,0.6193501,0.46984726,0.6194951,0.5502679,0.7731389,0.4657443,0.77557737
not fallen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6944884,0.22689502,0.6564167,0.2716152,0.7087824,0.27291578,0.6314235,0.31560874,0.7206895,0.33824924,0.0,0.0,0.0,0.0,0.6624401,0.3897765,0.69510615,0.3900514,0.6712592,0.4834312,0.6879375,0.48295766,0.6808935,0.57187617,0.68320876,0.5754684
not fallen,0.9278647,0.30374557,0.9274541,0.29344812,0.91860867,0.29521424,0.0,0.0,0.89819366,0.30045715,0.90038747,0.34413424,0.8808455,0.3454947,0.91301864,0.4128656,0.9144643,0.41135094,0.0,0.0,0.97057724,0.4381837,0.8857177,0.4557057,0.87180215,0.4659755,0.9598403,0.4922667,0.95714706,0.51423734,0.9723965,0.59984463,0.97758543,0.6249271
fall,0.4926258,0.74302775,0.0,0.0,0.4783227,0.7444938,0.0,0.0,0.4494856,0.7361536,0.4551223,0.681074,0.41315946,0.75487596,0.5308971,0.6676787,0.44374153,0.81100464,0.5518804,0.73274696,0.49227235,0.7986662,0.40942326,0.6749869,0.38979542,0.7186059,0.51384574,0.595979,0.49641106,0.66516906,0.5061664,0.5239968,0.5037158,0.55874443
fall,0.0,0.0,0.0,0.0,0.0,0.0,0.6557573,0.82385975,0.0,0.0,0.59601045,0.82823783,0.6725399,0.83121777,0.50026864,0.7792978,0.64366525,0.8040212,0.48895594,0.69542235,0.0,0.0,0.5300644,0.72637904,0.5740407,0.725386,0.5035457,0.68523836,0.5235737,0.7061164,0.48988184,0.65922517,0.49066138,0.6735657
fall,0.18354759,0.294731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22197704,0.2872033,0.29168484,0.20804723,0.16602448,0.39973757,0.3408908,0.12984808,0.094967484,0.31174454,0.23228455,0.06945129,0.44336644,0.39579844,0.44049215,0.3640287,0.43610173,0.59674984,0.22892165,0.5520798,0.6069364,0.7281955,0.17409156,0.68283415
fall,0.3432044,0.45450664,0.3407606,0.44409323,0.32457343,0.44797254,0.0,0.0,0.29179487,0.46741232,0.37327304,0.48837206,0.3072656,0.5154861,0.45705467,0.47069398,0.35049334,0.5339715,0.43075195,0.4611272,0.42337742,0.47079164,0.4829464,0.5584393,0.44292378,0.5833555,0.5727481,0.4123702,0.559137,0.42601547,0.6259822,0.54606974,0.62619793,0.5634561
not fallen,0.4270959,0.5540063,0.43023777,0.54037094,0.0,0.0,0.46065065,0.5307461,0.0,0.0,0.48972127,0.59184706,0.48900124,0.55334884,0.44411024,0.713059,0.43890277,0.6318805,0.37560415,0.8069045,0.37839094,0.71395344,0.5847776,0.7657413,0.58228153,0.753958,0.6080389,0.9416939,0.60569304,0.90255,0.69168276,0.9905615,0.6752915,0.9417396
not fallen,0.33820316,0.2221195,0.33923823,0.20906368,0.31889877,0.20306264,0.0,0.0,0.26266503,0.21759303,0.2956058,0.3790181,0.25037146,0.3033089,0.27954307,0.50686777,0.36328173,0.33826992,0.17757641,0.64695233,0.51708657,0.35864106,0.36361703,0.6726775,0.29190072,0.6580707,0.5981829,0.5135061,0.4103392,0.46202144,0.76291084,0.79201216,0.45877632,0.7374787
not fallen,0.5747576,0.28867587,0.5793869,0.2660572,0.5489051,0.2777398,0.0,0.0,0.5088275,0.30286276,0.58925074,0.38546672,0.48151705,0.40883833,0.626242,0.5273399,0.49694902,0.5181366,0.6250053,0.5259857,0.5562855,0.4918436,0.6271205,0.60174954,0.5580165,0.6366485,0.71538055,0.47821513,0.65402234,0.5762333,0.80259705,0.6744373,0.80166703,0.75268203
not fallen,0.40180683,0.39555788,0.4141812,0.38143834,0.3769272,0.38787952,0.44921032,0.38775498,0.35330328,0.39730215,0.5294769,0.46772814,0.31396267,0.45737532,0.6206452,0.5241075,0.30924746,0.5608113,0.62225634,0.52181774,0.448328,0.5477268,0.5182656,0.60997456,0.3914579,0.6002676,0.6002312,0.6204407,0.5301697,0.52645123,0.64348567,0.7912316,0.7513618,0.6433104
fall,0.83882993,0.3987182,0.8625952,0.39463148,0.0,0.0,0.9184667,0.39305976,0.0,0.0,0.9009636,0.4623304,0.8798566,0.32017353,0.8297705,0.56026787,0.81532955,0.29498097,0.73312867,0.5277029,0.7267898,0.34984744,0.7566153,0.4899373,0.74859405,0.40396795,0.6577093,0.5180856,0.68204165,0.39166594,0.64456314,0.48081613,0.6554569,0.397518
not fallen,0.6372252,0.188913,0.6396091,0.1614797,0.6235299,0.18158403,0.6464136,0.17474556,0.59844315,0.218614,0.6983524,0.29510617,0.586391,0.3325247,0.7368232,0.45549366,0.56630033,0.5019737,0.6899877,0.4935997,0.5814806,0.48004693,0.6818826,0.55087703,0.61212605,0.54063916,0.6186072,0.56464434,0.51981723,0.5241771,0.5432087,0.85826,0.5100205,0.73325497
not fallen,0.41219857,0.30139783,0.42092526,0.2637617,0.39022186,0.2566902,0.0,0.0,0.31547505,0.24438132,0.35680553,0.40654972,0.22499137,0.41133294,0.44704536,0.6722643,0.3279988,0.70664424,0.44451788,0.47139573,0.41934416,0.4755202,0.2695545,0.82289416,0.1759834,0.8554866,0.4755568,0.7760328,0.37639013,0.8706541,0.0,0.0,0.0,0.0
fall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83367455,0.3608862,0.9169303,0.3880633,0.70048296,0.2022097,0.8310093,0.3811931,0.7331986,0.1459428,0.8312626,0.45072052,0.5541279,0.3966574,0.60057634,0.37450895,0.42239243,0.25456142,0.42238903,0.2000505,0.20186916,0.3113494,0.20323543,0.24728072
not fallen,0.92511046,0.3143906,0.92952985,0.30537608,0.9181347,0.30327696,0.0,0.0,0.8976063,0.3051451,0.90761864,0.355169,0.8822605,0.3494621,0.927038,0.42548645,0.9191271,0.42147622,0.96653146,0.45650026,0.97405654,0.45082936,0.8814041,0.46287075,0.8636692,0.46524674,0.957241,0.49437192,0.94589853,0.48672897,0.9859849,0.6196901,0.9874902,0.60632193
not fallen,0.55075103,0.51470613,0.0,0.0,0.54439694,0.5106074,0.0,0.0,0.51991034,0.5177881,0.48867685,0.50779337,0.5036397,0.57932115,0.5330313,0.5154092,0.49333197,0.68665737,0.586029,0.5436637,0.52994984,0.6819984,0.44971266,0.63251173,0.46866068,0.66647136,0.48941037,0.5860998,0.5519458,0.62560225,0.0,0.0,0.0,0.0
fall,0.2903473,0.5342799,0.2812859,0.50802773,0.28260797,0.52823126,0.28921175,0.43187553,0.0,0.0,0.36494273,0.38165033,0.28753427,0.42859125,0.43478203,0.5959753,0.24776542,0.6147639,0.3204699,0.71169204,0.16318947,0.7588346,0.5678336,0.24628793,0.5144967,0.29932573,0.71228516,0.37047017,0.6812543,0.3831222,0.8469964,0.18024872,0.7943395,0.14611797
not fallen,0.4502166,0.3465278,0.46181315,0.32072803,0.4444437,0.3070584,0.0,0.0,0.39814493,0.25971073,0.41276413,0.41538253,0.3399074,0.4000959,0.4839268,0.59089524,0.4103699,0.64384043,0.45343262,0.4600485,0.41862434,0.4496405,0.43789518,0.7281541,0.38932872,0.74746025,0.594277,0.615294,0.55923164,0.59420663,0.7133259,0.78692216,0.7461462,0.8226313
not fallen,0.6160173,0.219263,0.6409892,0.18697084,0.0,0.0,0.71305126,0.20761311,0.0,0.0,0.7501068,0.40245923,0.71065414,0.3693857,0.66729605,0.73763084,0.62282234,0.63007,0.46690682,0.7651016,0.48728076,0.7009173,0.6452102,0.87139916,0.61924404,0.79946077,0.30015707,0.80783474,0.3450402,0.7289172,0.25765595,1.0,0.0,0.0
not fallen,0.22941546,0.44264936,0.0,0.0,0.22059444,0.41581234,0.0,0.0,0.16839467,0.41815528,0.108526826,0.5628955,0.19493176,0.577049,0.0,0.0,0.2995678,0.75708586,0.0,0.0,0.28131858,0.57133657,0.25415593,0.83209276,0.31380427,0.8563197,0.3955744,0.6251702,0.4726945,0.6259283,0.52467036,0.7404582,0.5637496,0.7716436
not fallen,0.3524811,0.19262318,0.36727342,0.17370519,0.3212451,0.17620596,0.39996132,0.18434753,0.27763402,0.18833627,0.4926696,0.2877459,0.23181784,0.28093407,0.5858517,0.40060973,0.22526477,0.43632248,0.5440009,0.46550417,0.39860672,0.45646772,0.49590117,0.5137906,0.33142054,0.5072567,0.6116859,0.6285355,0.51987606,0.52813935,0.58029485,0.8740147,0.6332507,0.739155
not fallen,0.0,0.0,0.0,0.0,0.0,0.0,0.5044997,0.081615604,0.0,0.0,0.4607216,0.16632201,0.6440472,0.16828446,0.37387863,0.3533551,0.5631162,0.32534128,0.4248904,0.21850722,0.3999816,0.17834678,0.45696223,0.4791582,0.5887346,0.4805038,0.39576048,0.82042223,0.5309889,0.8817369,0.0,0.0,0.0,0.0
not fallen,0.6277839,0.2851104,0.6418718,0.26991037,0.0,0.0,0.7051264,0.26565352,0.0,0.0,0.77042055,0.3230418,0.6620224,0.3276237,0.6773807,0.36285153,0.53679174,0.3436774,0.57540256,0.4129865,0.40251204,0.3134682,0.7466122,0.518993,0.6676554,0.50307244,0.59970313,0.6355345,0.48189756,0.5882279,0.63758045,0.8457984,0.5154112,0.7583879
not fallen,0.6548095,0.14773256,0.6725686,0.12363161,0.63969785,0.12041463,0.6941476,0.1404074,0.6121095,0.13049862,0.7212739,0.25923207,0.575552,0.25108612,0.75019515,0.41838023,0.56089395,0.41845614,0.66884047,0.46085933,0.60448015,0.48895496,0.70146686,0.53082794,0.5974309,0.5279815,0.743028,0.4981618,0.5456584,0.50774163,0.7326523,0.82929605,0.5431465,0.84446394
not fallen,0.34902638,0.23573036,0.35255155,0.21112688,0.32618055,0.20506826,0.0,0.0,0.25545368,0.21306562,0.3424526,0.39444005,0.17689297,0.39887053,0.40246955,0.5857258,0.11635009,0.6236655,0.38333857,0.5893032,0.28661552,0.5627759,0.3483366,0.8270138,0.23475389,0.8389744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fall,0.0,0.0,0.0,0.0,0.0,0.0,0.45911366,0.31128013,0.0,0.0,0.572065,0.440533,0.44298968,0.45992923,0.63067645,0.6306452,0.44809762,0.658476,0.6174926,0.80923694,0.41571814,0.80683213,0.57533723,0.801423,0.48991537,0.8006531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fall,0.3735884,0.18890314,0.3724895,0.17499816,0.36317894,0.19014695,0.0,0.0,0.36179492,0.2177369,0.43184495,0.18791883,0.37898213,0.29551214,0.48768187,0.108409666,0.3776055,0.381778,0.5141144,0.022255294,0.34994984,0.48720506,0.55003375,0.3446968,0.51570815,0.4049435,0.631483,0.45027184,0.59110034,0.52392036,0.67834777,0.58489114,0.6624989,0.67600745
not fallen,0.33147815,0.42090264,0.0,0.0,0.324303,0.40975192,0.0,0.0,0.30405003,0.42387092,0.263907,0.48434567,0.28604424,0.48869744,0.0,0.0,0.3381094,0.58716726,0.0,0.0,0.3546475,0.6012866,0.21866608,0.65720266,0.23039478,0.67175794,0.33508602,0.59909374,0.35535008,0.6112264,0.3504386,0.75387996,0.38700676,0.7748187
not fallen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47246346,0.5089844,0.40434742,0.53665966,0.4908084,0.54004264,0.35380378,0.5651585,0.52589417,0.5699517,0.33178473,0.5258944,0.5189276,0.50728786,0.40983653,0.57110447,0.487336,0.5742749,0.37978253,0.4876595,0.57711166,0.48710814,0.35557625,0.5722472,0.66191626,0.5857527
not fallen,0.6861036,0.25784513,0.70136636,0.23685764,0.66411567,0.2462806,0.73348504,0.24407975,0.63803905,0.26502094,0.8190128,0.33295113,0.5825403,0.34043977,0.82353956,0.46301374,0.5603828,0.4481326,0.61695915,0.44802338,0.7365858,0.43667546,0.76361877,0.519378,0.60942316,0.5151269,0.69346195,0.5777458,0.52639323,0.589071,0.6150758,0.8474742,0.5934235,0.83169645
not fallen,0.50064766,0.39186713,0.509456,0.3789412,0.488767,0.38001174,0.51959413,0.38241518,0.46991912,0.3848243,0.5413858,0.4597352,0.44394183,0.46479464,0.5423377,0.55921483,0.45747074,0.5696076,0.5384896,0.6330803,0.4873446,0.6432653,0.52883965,0.63112515,0.4635314,0.6374204,0.58364385,0.71968263,0.5027373,0.7317458,0.54606676,0.83888906,0.5352572,0.8537623
not fallen,0.92797035,0.31328937,0.9302762,0.30235463,0.9191293,0.30365023,0.0,0.0,0.9001817,0.3067744,0.90398455,0.35019323,0.88228005,0.34855443,0.9109947,0.42262408,0.9224148,0.41511616,0.9432842,0.4545071,0.98028815,0.44102907,0.88462114,0.4545431,0.8685117,0.46331522,0.9556058,0.48381487,0.9516241,0.502438,0.9831225,0.6003448,0.9924616,0.6217899
fall,0.31505063,0.33237776,0.31455666,0.30815056,0.2982464,0.3308229,0.32993174,0.2719032,0.0,0.0,0.38902885,0.27285317,0.3025042,0.3777835,0.4921542,0.27125037,0.2985291,0.4697814,0.525316,0.3577374,0.2875147,0.54869354,0.5254162,0.41577193,0.46890822,0.4769628,0.63313544,0.49283716,0.5593625,0.5803931,0.7540307,0.52936757,0.6718976,0.58137506
not fallen,0.825411,0.34289417,0.85601074,0.33003104,0.8219897,0.30131236,0.8987362,0.35287595,0.0,0.0,0.9106369,0.51128423,0.81170005,0.34385228,0.9350355,0.7516474,0.7357946,0.2947377,0.8465403,0.8436973,0.6958254,0.41567317,0.7318338,0.6815682,0.679353,0.55732894,0.51852167,0.6783831,0.51764476,0.57450044,0.33354303,0.7093812,0.33010477,0.6871571
not fallen,0.3386873,0.39957055,0.3368105,0.38621736,0.32627663,0.38552934,0.0,0.0,0.29201838,0.39568254,0.31324476,0.47036472,0.2876165,0.47089633,0.37138316,0.56250364,0.33411905,0.57124645,0.4265287,0.5206857,0.41281596,0.5235231,0.3587834,0.6377104,0.34038702,0.6523244,0.4958017,0.6380204,0.49347702,0.64260304,0.53482926,0.8141947,0.5320403,0.826851
not fallen,0.34753385,0.19707021,0.35530233,0.18281642,0.33724192,0.17975537,0.0,0.0,0.31238568,0.1860533,0.37104666,0.28038755,0.30458134,0.28393036,0.4051856,0.3859455,0.3497505,0.4045442,0.3821692,0.37319592,0.38993505,0.40119442,0.37089586,0.5167804,0.32476905,0.5180104,0.36198708,0.70231843,0.3262778,0.7033512,0.33829704,0.86364853,0.31574312,0.8891327
fall,0.8830046,0.53944135,0.8998768,0.5605505,0.0,0.0,0.8920807,0.60716313,0.0,0.0,0.8114381,0.65645665,0.85588646,0.4927682,0.69658893,0.7094892,0.81030315,0.3334496,0.6092743,0.6291159,0.7934628,0.27407256,0.5606127,0.5875298,0.58256525,0.4966181,0.4469347,0.38736027,0.46396324,0.31119007,0.3188319,0.38665494,0.3224873,0.35602543
fall,0.5803973,0.23737806,0.57769436,0.22024032,0.565692,0.25380874,0.6031827,0.2345967,0.0,0.0,0.71215546,0.26019228,0.59028196,0.3666023,0.8440579,0.25094965,0.5051943,0.43009603,0.7772515,0.19621038,0.3365958,0.43867373,0.8282068,0.34334347,0.7567764,0.3874214,0.80639863,0.5084341,0.75783664,0.55834234,0.89052737,0.722911,0.81091225,0.7158158
not fallen,0.65069354,0.44102612,0.65863717,0.42877752,0.0,0.0,0.69695014,0.42763296,0.0,0.0,0.73519063,0.50927526,0.6858501,0.49228644,0.7548317,0.6462777,0.68741405,0.6012626,0.75419736,0.7601481,0.6612953,0.67764866,0.71521074,0.7264487,0.6846643,0.71628416,0.72324985,0.8744168,0.68605804,0.8603901,0.72837013,0.99187595,0.70039093,0.97812456
not fallen,0.0,0.0,0.0,0.0,0.0,0.0,0.2261358,0.36811116,0.0,0.0,0.20244348,0.43724385,0.32363,0.42213574,0.1510955,0.5172419,0.0,0.0,0.09728885,0.47314093,0.0,0.0,0.22806385,0.5876394,0.3134465,0.5815798,0.24746661,0.72385657,0.34131882,0.71789855,0.27183303,0.87780374,0.359018,0.855823
not fallen,0.59501684,0.35841215,0.60913336,0.3265378,0.5817915,0.32125008,0.0,0.0,0.5391441,0.28890312,0.63057476,0.476975,0.46240464,0.4713484,0.6570882,0.6818242,0.4331254,0.71186244,0.6629561,0.7927891,0.47447485,0.83459,0.6146229,0.9085324,0.50599587,0.9203219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
not fallen,0.62689984,0.32480118,0.63096946,0.31559658,0.61857074,0.31433484,0.0,0.0,0.5962092,0.31622833,0.62759733,0.38121244,0.56874216,0.37758118,0.6283818,0.46133614,0.5556448,0.4598181,0.6321323,0.5139384,0.5771406,0.51813066,0.6186572,0.54238385,0.57968843,0.5415088,0.6139505,0.66701585,0.568135,0.66630936,0.6044653,0.7724532,0.5565476,0.7786617
not fallen,0.20202315,0.64945304,0.2158135,0.62612516,0.18819349,0.6265399,0.27832326,0.5799487,0.0,0.0,0.3656194,0.6353941,0.21733026,0.6549713,0.38557038,0.7955759,0.17876618,0.83698523,0.33529654,0.79641336,0.119403936,0.9482404,0.441505,0.8494803,0.3489825,0.8571087,0.39666393,0.9487328,0.31852132,0.96073437,0.0,0.0,0.0,0.0
not fallen,0.5146224,0.3045366,0.5351777,0.2881298,0.5118343,0.29526928,0.59781355,0.2985906,0.0,0.0,0.66193116,0.37652284,0.4930315,0.40135118,0.7331783,0.4870678,0.42652464,0.4902177,0.69334745,0.5870299,0.4258728,0.4123745,0.6384501,0.60078907,0.5309962,0.6109351,0.66957617,0.76641744,0.54936385,0.76875585,0.72665846,0.94252723,0.5931153,0.9317379
not fallen,0.39698642,0.2991088,0.0,0.0,0.38618237,0.29138976,0.0,0.0,0.35051748,0.3154165,0.32109898,0.37654567,0.3824188,0.38534808,0.4180634,0.3599808,0.55373454,0.3686035,0.4643694,0.307771,0.637003,0.3072841,0.3430687,0.5648641,0.38219833,0.57108253,0.3034017,0.71570075,0.40126735,0.7307344,0.27186194,0.86475486,0.3897481,0.89475816
fall,0.6954206,0.34835407,0.69864213,0.33535835,0.0,0.0,0.70481676,0.33934635,0.0,0.0,0.63743865,0.36311707,0.6828613,0.449193,0.5318166,0.3551014,0.5755908,0.54214996,0.49893665,0.37438977,0.45908704,0.55816096,0.40174127,0.38464114,0.43408892,0.39466238,0.23815873,0.30945006,0.23359631,0.33307806,0.16451982,0.3284202,0.1681942,0.3253211
not fallen,0.5563917,0.32253036,0.5610171,0.28700936,0.53515935,0.3021837,0.6127146,0.22407958,0.0,0.0,0.75361717,0.32439226,0.51424366,0.31636077,0.79861957,0.5144039,0.43882608,0.39263147,0.79025865,0.5537615,0.47572583,0.4769475,0.7383685,0.6500859,0.5731088,0.644568,0.8244081,0.6443375,0.48589373,0.72108006,0.62197196,0.8529982,0.343959,0.92675495
fall,0.13347256,0.7728387,0.12867938,0.7523441,0.124504164,0.773529,0.14856413,0.70397913,0.0,0.0,0.23287742,0.6701636,0.14631568,0.73713654,0.32493073,0.73444945,0.103710435,0.786318,0.23607719,0.87500066,0.082586005,0.84003943,0.47468796,0.6814943,0.41666332,0.73897225,0.6143009,0.7045678,0.59996045,0.76961035,0.80598754,0.74126047,0.7943296,0.7719544
fall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7077708,0.54435873,0.44482595,0.5333155,0.7527963,0.5755686,0.3785002,0.5790121,0.7752966,0.68232363,0.40014425,0.7881608,0.6510512,0.48327732,0.47284365,0.4802022,0.69656897,0.7270872,0.48015586,0.7099811,0.0,0.0,0.5013919,0.69762737
